TimesSeries,Air temperature,Humidity(relative),AirPressure,Water content,Soil Electrical Conductivity,Soil Temp,Mock evapotranspiration rate,Insolation(W),Insolation(MJ),Wind speed,Wind direction1,Wind direction2,Evapotranspiration rate
year/month/day/hour/minute,Deg C,%,mbar,m^3/m^3,dS/m,Deg C,mm,W/m^2,MJ/m^2,meters/second,Deg,Deg,mV/mV
2019/09/17 7:55,29.61,79.61,1013.96,0.164,0.119,27.4,0.11,376.1,0.1077584,5.499,87.9,14.98,15.42
2019/09/17 8:00,29.68,80.1,1014.008,0.164,0.119,27.5,0.104,434.4,0.1069069,5.238,92.6,16.71,15.4
2019/09/17 8:05,29.72,78.46,1014.079,0.164,0.119,27.62,0.116,425.1,0.09629139,5.925,94.6,16.19,15.4
2019/09/17 8:10,29.72,79.5,1014.099,0.164,0.119,27.73,0.115,445.8,0.1214176,5.55,89.1,16.06,15.4
2019/09/17 8:15,29.9,78.56,1014.132,0.164,0.119,27.86,0.097,330.2,0.1314009,4.066,93.8,15.66,15.4
2019/09/17 8:20,29.99,79.53,1014.181,0.163,0.119,27.97,0.087,511.4,0.1153053,3.384,103.4,17.96,15.4
2019/09/17 8:25,30.04,76.89,1014.225,0.163,0.119,28.08,0.102,530.7,0.1368105,3.898,90.5,18.15,15.4
2019/09/17 8:30,30.14,76.96,1014.304,0.163,0.119,28.2,0.11,611.8,0.1770306,3.704,110.2,22.69,15.39
2019/09/17 8:35,30.38,76.39,1014.327,0.163,0.119,28.37,0.118,612.9,0.1875943,4.057,101.8,20.97,15.39
2019/09/17 8:40,30.57,74.26,1014.325,0.163,0.119,28.55,0.122,634.6,0.1914521,4.024,100.7,19.78,15.39
2019/09/17 8:45,30.65,75.27,1014.384,0.163,0.119,28.71,0.123,639.4,0.1879511,4.025,99.5,21.15,15.39
2019/09/17 8:50,30.67,75.91,1014.407,0.163,0.119,28.85,0.116,652.1,0.1948188,3.318,105,32.39,15.39
2019/09/17 8:55,30.98,72.95,1014.475,0.163,0.119,28.98,0.104,682,0.1995889,2.657,95.6,19.5,15.39
2019/09/17 9:00,30.96,73.18,1014.451,0.162,0.119,29.12,0.129,673.5,0.2032523,3.764,99.6,19.48,15.41
2019/09/17 9:05,30.89,73.2,1014.448,0.162,0.118,29.28,0.114,666.3,0.2013781,3.126,94.7,21.7,15.38
2019/09/17 9:10,31.05,73.49,1014.474,0.162,0.118,29.43,0.104,702.7,0.2069176,2.545,120.7,25.76,15.38
2019/09/17 9:15,30.93,72.29,1014.531,0.162,0.118,29.57,0.127,701.8,0.2121623,3.419,123,22.81,15.39
2019/09/17 9:20,30.96,71.38,1014.613,0.162,0.118,29.71,0.122,748.6,0.2155127,3.1,120.4,24.57,15.4
2019/09/17 9:25,30.86,72.2,1014.683,0.161,0.118,29.84,0.129,696.5,0.2155159,3.392,135.3,20.52,15.39
2019/09/17 9:30,30.81,73.12,1014.733,0.161,0.118,29.95,0.118,670.6,0.1989104,3.225,129.4,26.14,15.38
2019/09/17 9:35,30.95,72.85,1014.746,0.161,0.118,30.06,0.113,812,0.2150277,2.775,123,26.21,15.38
2019/09/17 9:40,31.06,71.65,1014.764,0.161,0.118,30.19,0.133,785,0.2399911,3.355,116.2,26.84,15.38
2019/09/17 9:45,31.17,70.81,1014.764,0.16,0.118,30.36,0.124,772.3,0.230034,3.059,124.9,23.17,15.37
2019/09/17 9:50,31.05,73.07,1014.713,0.16,0.118,30.52,0.125,775,0.2322392,3.18,125.7,27.21,15.37
2019/09/17 9:55,31.15,72.89,1014.685,0.16,0.118,30.67,0.12,796.1,0.2330669,2.9,130.5,25.72,15.37
2019/09/17 10:00,31.1,69.94,1014.729,0.16,0.118,30.82,0.137,818,0.243732,3.479,128.1,29.93,15.37
2019/09/17 10:05,31.06,74.84,1014.733,0.16,0.118,30.98,0.126,852,0.2534323,3.025,122.1,33.34,15.37
2019/09/17 10:10,31.36,71.84,1014.671,0.16,0.118,31.15,0.13,814,0.2411743,3.203,118.8,22.59,15.37
2019/09/17 10:15,31.53,71.23,1014.614,0.159,0.118,31.29,0.105,910,0.2382333,2.2,111.2,28.76,15.36
2019/09/17 10:20,31.78,70.88,1014.563,0.159,0.118,31.48,0.117,725.8,0.2388999,2.512,102.7,28.92,15.36
2019/09/17 10:25,31.52,73.51,1014.511,0.159,0.118,31.68,0.118,826,0.2434235,2.647,129,21.25,15.36
2019/09/17 10:30,31.52,70.74,1014.486,0.159,0.117,31.86,0.117,979,0.2129498,2.865,117.4,25.69,15.35
2019/09/17 10:35,31.68,74.01,1014.402,0.158,0.117,32.07,0.118,937,0.2772659,2.321,112.3,28.53,15.35
2019/09/17 10:40,31.9,74.08,1014.308,0.158,0.117,32.3,0.139,619.6,0.2723559,3.267,109.9,27.15,15.35
2019/09/17 10:45,31.89,71.96,1014.279,0.158,0.117,32.52,0.113,289.1,0.2141799,2.611,118.3,26.37,15.35
2019/09/17 10:50,31.46,76.16,1014.213,0.158,0.117,32.64,0.117,1037,0.2226811,2.988,105.8,27.86,15.35
2019/09/17 10:55,31.66,72.22,1014.135,0.157,0.117,32.77,0.125,917,0.246849,3.165,104.2,23.45,15.35
2019/09/17 11:00,31.59,74.3,1014.055,0.157,0.117,32.95,0.133,894,0.2638405,3.387,107.6,34.17,15.34
2019/09/17 11:05,31.92,71.83,1014.027,0.157,0.117,33.17,0.131,867,0.2732555,3.003,98.4,25.16,15.34
2019/09/17 11:10,31.79,71.77,1013.954,0.157,0.117,33.38,0.132,893,0.2584973,3.171,97.6,19.78,15.33
2019/09/17 11:15,31.61,72.68,1013.88,0.157,0.117,33.59,0.143,902,0.2668517,3.727,109.1,24.32,15.34
2019/09/17 11:20,31.43,74.36,1013.777,0.157,0.117,33.79,0.153,926,0.2736707,4.49,88.5,19.3,15.33
2019/09/17 11:25,31.56,74.01,1013.724,0.156,0.117,34,0.138,915,0.2815683,3.521,110.9,26.74,15.32
2019/09/17 11:30,31.67,73.3,1013.65,0.156,0.117,34.27,0.128,902,0.2678653,3.095,101.7,30.42,15.32
2019/09/17 11:35,31.85,72.14,1013.635,0.156,0.117,34.64,0.124,431.1,0.246698,3.004,96.5,23.65,15.31
2019/09/17 11:40,31.73,73.79,1013.642,0.155,0.117,34.8,0.094,448.6,0.1690824,2.272,102,27.03,15.32
2019/09/17 11:45,31.49,75.8,1013.613,0.155,0.117,34.76,0.096,1136,0.1750249,2.532,107.3,27.16,15.31
2019/09/17 11:50,31.57,75.13,1013.532,0.155,0.117,34.81,0.101,442.9,0.1627872,2.886,104.6,25.59,15.3
2019/09/17 11:55,31.38,75.02,1013.431,0.155,0.117,34.85,0.127,890,0.2760459,3.045,126.6,22.57,15.3
2019/09/17 12:00,31.43,73.9,1013.391,0.154,0.117,35.2,0.142,939,0.2781388,3.471,118.7,21.39,15.3
2019/09/17 12:05,31.73,71.24,1013.331,0.154,0.117,35.62,0.133,929,0.2777251,2.944,119.7,21.95,15.29
2019/09/17 12:10,31.6,67.99,1013.215,0.154,0.117,35.95,0.147,870,0.2718428,3.632,121.7,19.74,15.3
2019/09/17 12:15,31.54,71.7,1013.209,0.154,0.117,36.16,0.142,935,0.2706393,3.385,120.4,25.62,15.28
2019/09/17 12:20,31.89,71.75,1013.168,0.154,0.117,36.44,0.134,942,0.2796861,2.982,120.6,21.82,15.28
2019/09/17 12:25,32.03,72.2,1013.094,0.153,0.117,36.75,0.123,935,0.2807527,2.393,133,24.08,15.27
2019/09/17 12:30,31.8,70.75,1013.075,0.153,0.117,37.02,0.15,932,0.2794807,3.538,124.6,23.04,15.29
2019/09/17 12:35,31.81,68.73,1013.025,0.152,0.117,37.26,0.129,934,0.27977,2.699,115.4,19.64,15.26
2019/09/17 12:40,32.09,72.11,1012.956,0.152,0.117,37.64,0.144,954,0.2802189,3.246,97.7,21.72,15.26
2019/09/17 12:45,32.11,73.31,1012.904,0.152,0.117,37.92,0.135,1076,0.2916662,2.861,127.8,24.3,15.26
2019/09/17 12:50,32.4,71.95,1012.861,0.152,0.117,38.17,0.134,447.9,0.277155,2.821,108.2,24.96,15.24
2019/09/17 12:55,31.87,72.04,1012.861,0.151,0.116,38.08,0.129,347.6,0.1043966,4.157,90.5,14.02,15.24
2019/09/17 13:00,30.89,74.08,1012.813,0.151,0.116,37.4,0.12,261.9,0.102177,4.27,96.5,12.03,15.24
2019/09/17 13:05,30.51,76.22,1012.764,0.151,0.116,36.7,0.093,332.2,0.08804069,3.545,91.4,15.85,15.22
2019/09/17 13:10,30.55,75.31,1012.712,0.151,0.116,36.15,0.103,270.3,0.1151838,3.829,93.8,15.64,15.22
2019/09/17 13:15,30.47,75.21,1012.689,0.15,0.116,35.63,0.108,343.6,0.08769073,4.277,89.8,13.64,15.21
2019/09/17 13:20,30.34,77.21,1012.724,0.15,0.116,35.15,0.1,249.5,0.08701947,4.042,93.4,13.84,15.2
2019/09/17 13:25,30.31,76.36,1012.663,0.15,0.115,34.74,0.086,183.9,0.06999908,3.565,93.9,23.74,15.2
2019/09/17 13:30,30.22,77.39,1012.64,0.15,0.115,34.36,0.071,313,0.07590841,2.731,101.2,23.13,15.19
2019/09/17 13:35,30.41,78.48,1012.649,0.149,0.115,34.13,0.076,287.6,0.1143661,2.664,124.9,22.22,15.19
2019/09/17 13:40,30.52,78.03,1012.634,0.149,0.115,34.07,0.102,348.7,0.2232384,2.988,133.1,23.43,15.18
2019/09/17 13:45,30.9,76.42,1012.481,0.149,0.115,34.44,0.106,933,0.2252809,2.917,127,23.92,15.18
2019/09/17 13:50,31.22,76.25,1012.437,0.149,0.114,34.88,0.108,770.2,0.2666546,2.445,126.3,23.4,15.17
2019/09/17 13:55,31.66,72.82,1012.347,0.149,0.114,35.36,0.126,959,0.274643,2.922,110.7,19.26,15.17
2019/09/17 14:00,31.81,73.82,1012.232,0.148,0.114,35.74,0.109,884,0.244765,2.386,120.5,22.21,15.16
2019/09/17 14:05,31.78,76.25,1012.163,0.148,0.114,36.06,0.112,814,0.2471473,2.464,105.4,20.15,15.16
2019/09/17 14:10,31.91,74.49,1012.096,0.148,0.114,36.33,0.129,403,0.2187135,3.501,84,14.93,15.15
2019/09/17 14:15,31.65,75.04,1012.141,0.147,0.113,36.46,0.126,327.1,0.2105678,3.661,89.2,16.59,15.15
2019/09/17 14:20,31.24,75.79,1012.149,0.147,0.113,36.45,0.106,774.2,0.1477115,3.542,91.5,17.69,15.14
2019/09/17 14:25,31.15,76.82,1012.06,0.147,0.113,36.4,0.121,703.7,0.2150689,3.7,89.4,14.78,15.13
2019/09/17 14:30,31.34,75.56,1012.033,0.147,0.113,36.43,0.119,737.8,0.2108838,3.657,92.8,14.53,15.13
2019/09/17 14:35,31.49,75.35,1011.971,0.147,0.113,36.45,0.119,663.7,0.201432,3.595,92.4,14.03,15.13
2019/09/17 14:40,31.34,76.27,1011.939,0.147,0.113,36.47,0.116,632.9,0.1961709,3.566,93.3,15.03,15.12
2019/09/17 14:45,31.45,76.07,1011.878,0.147,0.112,36.48,0.103,290.6,0.1479659,3.291,88,13,15.12
2019/09/17 14:50,31.13,75.62,1011.799,0.146,0.112,36.39,0.104,522.4,0.1487051,3.57,86.6,13.55,15.11
2019/09/17 14:55,31.11,76.13,1011.792,0.146,0.112,36.29,0.1,470.6,0.1453187,3.259,91.8,15.23,15.12
2019/09/17 15:00,30.98,72.89,1011.808,0.146,0.112,36.14,0.084,406.2,0.1340095,2.297,122.9,17.26,15.1
2019/09/17 15:05,30.95,72.44,1011.801,0.145,0.112,35.95,0.102,405.8,0.1282449,2.938,122.5,24.48,15.1
2019/09/17 15:10,30.8,73.74,1011.776,0.145,0.112,35.69,0.091,396.7,0.1226651,2.668,114.1,24.75,15.09
2019/09/17 15:15,30.82,73.72,1011.719,0.145,0.111,35.48,0.085,373,0.1044039,2.573,118.2,22.91,15.09
2019/09/17 15:20,30.72,72.7,1011.682,0.145,0.111,35.26,0.085,332.5,0.1068479,2.625,124.6,18.37,15.09
2019/09/17 15:25,30.47,76.07,1011.646,0.145,0.111,35.02,0.082,333,0.09879646,2.671,127.6,21.92,15.07
2019/09/17 15:30,30.44,77.01,1011.589,0.145,0.111,34.77,0.066,324.1,0.09690432,2.106,120,28.39,15.07
2019/09/17 15:35,30.49,75.4,1011.599,0.145,0.111,34.58,0.069,321.7,0.09681102,2.207,123.7,21.23,15.07
2019/09/17 15:40,30.35,74.67,1011.6,0.144,0.111,34.4,0.081,313.5,0.09540366,2.691,121.1,20.91,15.06
2019/09/17 15:45,30.29,74.61,1011.514,0.144,0.11,34.23,0.081,298.3,0.091597,2.766,118.2,17.33,15.06
2019/09/17 15:50,30.27,76.07,1011.526,0.144,0.11,34.06,0.075,308.5,0.08876382,2.6,127.2,20.94,15.05
2019/09/17 15:55,30.2,74.36,1011.544,0.144,0.11,33.87,0.079,322.3,0.09333685,2.722,129.1,20.53,15.04
2019/09/17 16:00,30.16,73.77,1011.52,0.144,0.11,33.68,0.098,302.1,0.09622936,3.284,122.8,25.29,15.04
2019/09/17 16:05,30.22,71.17,1011.548,0.144,0.11,33.5,0.09,265.9,0.08462998,3.015,120,22.43,15.06
2019/09/17 16:10,30.1,73.27,1011.574,0.143,0.11,33.31,0.083,231.4,0.07413258,2.812,115.5,16.79,15.03
2019/09/17 16:15,30.05,72.47,1011.615,0.143,0.109,33.14,0.087,212.5,0.06605282,3.108,115.7,18.31,15.03
2019/09/17 16:20,29.96,75.41,1011.624,0.143,0.109,32.97,0.082,208.1,0.06298182,3.037,124.1,20.22,15.02
2019/09/17 16:25,29.92,75.95,1011.658,0.143,0.109,32.79,0.07,192.9,0.06046109,2.683,113.3,21.51,15.02
2019/09/17 16:30,29.9,76.26,1011.702,0.143,0.109,32.65,0.063,176.2,0.05521983,2.39,111.3,23.27,15.01
2019/09/17 16:35,29.82,74.11,1011.725,0.143,0.109,32.5,0.074,163.8,0.05098381,2.878,119.7,24.72,15.01
2019/09/17 16:40,29.74,74.93,1011.782,0.143,0.108,32.32,0.083,153.3,0.04745277,3.284,116.7,18.94,15
2019/09/17 16:45,29.67,75.33,1011.804,0.143,0.108,32.09,0.078,146,0.04480295,3.045,129.6,19.92,15
2019/09/17 16:50,29.61,75.53,1011.802,0.143,0.108,31.88,0.072,137.1,0.04260388,2.937,121.3,21.18,14.99
2019/09/17 16:55,29.58,74.18,1011.833,0.142,0.108,31.71,0.072,130.7,0.04006442,2.851,121,18.18,14.99
2019/09/17 17:00,29.57,75.13,1011.779,0.142,0.108,31.54,0.075,120.3,0.0375522,2.954,118.6,22.44,14.98
2019/09/17 17:05,29.51,76.21,1011.794,0.142,0.108,31.37,0.069,111.1,0.03471322,2.868,116.6,20.3,14.98
2019/09/17 17:10,29.45,76.44,1011.837,0.142,0.107,31.21,0.059,98.6,0.03151865,2.487,120.8,20.02,14.97
2019/09/17 17:15,29.37,76.71,1011.868,0.142,0.107,31.07,0.059,87.7,0.02790894,2.571,122.7,18.92,14.97
2019/09/17 17:20,29.29,76.68,1011.914,0.142,0.107,30.91,0.056,77.73,0.0249016,2.383,122.9,22.24,14.96
2019/09/17 17:25,29.26,76.26,1011.919,0.142,0.107,30.77,0.067,63.94,0.02111015,2.994,114.9,17.85,14.96
2019/09/17 17:30,29.21,77.24,1011.944,0.142,0.107,30.61,0.056,53.32,0.01749112,2.532,122.5,21.06,14.96
2019/09/17 17:35,29.17,78.01,1011.989,0.142,0.107,30.46,0.047,44.22,0.01457301,2.155,114.4,19.9,14.95
2019/09/17 17:40,29.13,77.71,1011.943,0.142,0.106,30.34,0.059,36.06,0.01201773,2.863,115.9,19.05,14.95
2019/09/17 17:45,29.05,78.94,1011.92,0.142,0.106,30.21,0.035,28.08,0.009599443,1.622,121.1,23.33,14.95
2019/09/17 17:50,28.95,78.46,1011.917,0.142,0.106,30.1,0.046,20.67,0.007269913,2.313,116.8,19.43,14.95
2019/09/17 17:55,28.98,78.21,1011.919,0.142,0.106,29.98,0.058,14.11,0.005171585,2.964,110.1,17.31,14.94
2019/09/17 18:00,28.92,77.81,1011.917,0.142,0.106,29.85,0.052,8.5,0.003350174,2.619,122.7,20.85,14.94
2019/09/17 18:05,28.91,77.36,1011.927,0.142,0.106,29.7,0.053,3.955,0.001829617,2.657,109.5,26.64,14.94
2019/09/17 18:10,28.92,77.07,1011.964,0.142,0.106,29.56,0.039,1.752,0.000765038,2.577,115.2,16.46,14.93
2019/09/17 18:15,28.88,76.78,1012.019,0.142,0.105,29.43,0.043,0.822,0.000376364,2.861,116.9,17.06,14.93
2019/09/17 18:20,28.83,78.84,1012.074,0.142,0.105,29.3,0.029,0.218,0.000138378,1.762,115.3,23.09,14.93
2019/09/17 18:25,28.81,78.5,1012.056,0.141,0.105,29.21,0.034,0.068,3.43E-05,2.292,115,17.98,14.92
2019/09/17 18:30,28.8,78.17,1012.058,0.141,0.105,29.1,0.032,0.016,9.10E-06,2.044,121.5,19.22,14.92
2019/09/17 18:35,28.82,78.47,1012.087,0.141,0.105,29.03,0.03,0,3.29E-06,1.872,111.7,25.46,14.92
2019/09/17 18:40,28.9,79.29,1012.105,0.141,0.105,28.95,0.03,0,2.70E-06,1.899,124.3,22.54,14.92
2019/09/17 18:45,28.79,79.33,1012.112,0.141,0.105,28.89,0.021,0.025,2.28E-06,1.294,109.4,29.69,14.92
2019/09/17 18:50,28.78,78.67,1012.095,0.141,0.104,28.83,0.031,0,1.82E-06,2.041,106.8,38.57,14.91
2019/09/17 18:55,28.88,78.3,1012.137,0.141,0.104,28.74,0.032,0,2.09E-06,2.125,128.2,28.5,14.91
2019/09/17 19:00,28.9,77.79,1012.231,0.141,0.104,28.66,0.037,0.016,1.65E-06,2.469,118.3,20.74,14.91
2019/09/17 19:05,28.91,78.53,1012.289,0.141,0.104,28.59,0.034,0.014,2.33E-06,2.232,122,23.8,14.91
2019/09/17 19:10,28.86,78.65,1012.337,0.141,0.104,28.53,0.035,0.013,2.63E-06,2.41,117.8,16.3,14.9
2019/09/17 19:15,28.84,79.34,1012.385,0.141,0.104,28.46,0.035,0.002,1.70E-06,2.5,125.7,24.18,14.9
2019/09/17 19:20,28.9,79.76,1012.347,0.141,0.104,28.4,0.036,0,1.80E-06,2.72,118.6,25.05,14.9
2019/09/17 19:25,28.89,80.3,1012.358,0.14,0.103,28.35,0.036,0.027,2.89E-06,2.677,113.2,16.82,14.9
2019/09/17 19:30,28.84,80.4,1012.36,0.14,0.103,28.31,0.03,0.016,2.47E-06,2.145,108.6,18.38,14.9
2019/09/17 19:35,28.7,80.6,1012.408,0.14,0.103,28.29,0.028,0,2.33E-06,2.033,108.7,18.06,14.89
2019/09/17 19:40,28.71,80.7,1012.452,0.14,0.103,28.25,0.029,0.002,1.46E-06,2.09,115.6,24.71,14.89
2019/09/17 19:45,28.77,80.2,1012.504,0.14,0.103,28.22,0.031,0,2.60E-06,2.353,111.4,19.27,14.89
2019/09/17 19:50,28.81,81,1012.522,0.14,0.103,28.18,0.028,0,2.54E-06,2.032,108.5,17.72,14.89
2019/09/17 19:55,28.72,81.4,1012.553,0.141,0.103,28.15,0.025,0,1.64E-06,1.806,114.9,16.61,14.89
2019/09/17 20:00,28.63,82,1012.583,0.141,0.103,28.12,0.024,0.025,1.86E-06,1.74,109.4,20.31,14.88
2019/09/17 20:05,28.57,82.3,1012.629,0.141,0.103,28.1,0.018,0.002,2.34E-06,1.237,104.1,17.76,14.88
2019/09/17 20:10,28.51,82.9,1012.706,0.141,0.102,28.07,0.02,0,2.43E-06,1.538,105.6,19.77,14.88
2019/09/17 20:15,28.49,83.5,1012.781,0.141,0.102,28.06,0.018,0,1.81E-06,1.308,108.7,15.77,14.88
2019/09/17 20:20,28.47,81.7,1012.846,0.141,0.102,28.05,0.022,0.016,2.57E-06,1.715,107.1,20.97,14.88
2019/09/17 20:25,28.52,81.8,1012.906,0.141,0.102,28.04,0.021,0,2.29E-06,1.511,94.7,16.2,14.88
2019/09/17 20:30,28.51,82,1012.966,0.141,0.102,28.02,0.021,0,2.14E-06,1.457,97.8,17.3,14.88
2019/09/17 20:35,28.45,81.6,1013.034,0.14,0.102,28,0.024,0,2.82E-06,1.799,100,14.16,14.88
2019/09/17 20:40,28.51,81.5,1013.099,0.14,0.102,27.97,0.026,0.025,1.94E-06,2.034,93.8,14.51,14.87
2019/09/17 20:45,28.57,81.6,1013.128,0.14,0.102,27.94,0.027,0,3.38E-06,2.035,100.6,18.78,14.87
2019/09/17 20:50,28.68,81,1013.219,0.14,0.102,27.92,0.031,0,1.79E-06,2.378,113,19.19,14.87
2019/09/17 20:55,28.77,83,1013.26,0.14,0.102,27.91,0.024,0,1.43E-06,1.837,97.9,18.53,14.87
2019/09/17 21:00,28.77,82.9,1013.285,0.14,0.102,27.92,0.027,0.03,3.04E-06,2.322,105.5,15.39,14.87
2019/09/17 21:05,28.81,83.2,1013.302,0.14,0.101,27.93,0.017,0.002,1.66E-06,1.287,109.2,16.11,14.87
2019/09/17 21:10,28.73,83.7,1013.295,0.14,0.101,27.94,0.021,0.025,1.81E-06,1.68,94.2,16.13,14.87
2019/09/17 21:15,28.65,84.5,1013.279,0.14,0.101,27.94,0.024,0.004,2.02E-06,2.171,87.9,14.28,14.87
2019/09/17 21:20,28.62,84.7,1013.341,0.14,0.101,27.93,0.021,0.007,2.25E-06,1.854,103.1,26.71,14.87
2019/09/17 21:25,28.58,84.7,1013.428,0.14,0.101,27.92,0.017,0.005,1.44E-06,1.474,107.3,16.78,14.86
2019/09/17 21:30,28.62,84.9,1013.458,0.14,0.101,27.91,0.016,0,2.89E-06,1.333,110.3,14.61,14.86
2019/09/17 21:35,28.59,83.3,1013.482,0.14,0.101,27.9,0.021,0.018,1.69E-06,1.662,108.5,20.1,14.86
2019/09/17 21:40,28.53,82.5,1013.512,0.14,0.101,27.87,0.021,0,2.39E-06,1.666,120.7,27.92,14.86
2019/09/17 21:45,28.5,81.6,1013.57,0.14,0.101,27.84,0.023,0,3.29E-06,1.713,103.3,21.35,14.86
2019/09/17 21:50,28.56,79.56,1013.536,0.14,0.101,27.81,0.029,0,2.62E-06,2.092,110.6,22.24,14.86
2019/09/17 21:55,28.68,78.19,1013.558,0.14,0.101,27.76,0.034,0,2.62E-06,2.322,111.9,22.55,14.85
2019/09/17 22:00,28.68,77.61,1013.571,0.14,0.1,27.72,0.03,0.014,2.39E-06,1.908,109.7,21.79,14.85
2019/09/17 22:05,28.66,77.58,1013.622,0.14,0.1,27.67,0.032,0,1.41E-06,1.971,112.8,23.9,14.85
2019/09/17 22:10,28.67,78.88,1013.641,0.14,0.1,27.63,0.026,0.016,1.49E-06,1.544,97.9,21.47,14.85
2019/09/17 22:15,28.51,79.17,1013.619,0.14,0.1,27.6,0.03,0.004,2.23E-06,2.061,107.7,21.66,14.85
2019/09/17 22:20,28.6,79.13,1013.615,0.14,0.1,27.56,0.033,0,2.22E-06,2.321,112.2,29.1,14.85
2019/09/17 22:25,28.57,79.98,1013.605,0.139,0.1,27.54,0.021,0.023,2.38E-06,1.294,98.6,19.53,14.85
2019/09/17 22:30,28.48,79.62,1013.566,0.139,0.1,27.52,0.026,0.011,1.73E-06,1.736,109.3,25.72,14.85
2019/09/17 22:35,28.48,80.5,1013.555,0.139,0.1,27.48,0.027,0.021,2.13E-06,1.805,100.2,18.59,14.85
2019/09/17 22:40,28.5,80.6,1013.522,0.139,0.1,27.45,0.028,0,2.21E-06,1.961,95.1,20.07,14.85
2019/09/17 22:45,28.47,80.9,1013.464,0.139,0.1,27.43,0.027,0,2.30E-06,1.955,107.4,26.51,14.84
2019/09/17 22:50,28.42,80.6,1013.449,0.139,0.1,27.39,0.026,0.021,2.91E-06,1.871,104.6,16.53,14.84
2019/09/17 22:55,28.4,80.4,1013.422,0.139,0.1,27.36,0.027,0,2.29E-06,1.913,102.9,18.2,14.84
2019/09/17 23:00,28.35,81.3,1013.37,0.139,0.1,27.35,0.019,0.007,1.74E-06,1.244,104,25.82,14.84
2019/09/17 23:05,28.25,79.7,1013.329,0.139,0.099,27.32,0.026,0,3.02E-06,1.834,112.7,19.96,14.84
2019/09/17 23:10,28.33,80.6,1013.231,0.139,0.099,27.3,0.02,0.011,2.72E-06,1.212,102.3,27.7,14.84
2019/09/17 23:15,28.3,81,1013.21,0.139,0.099,27.28,0.02,0,2.25E-06,1.344,114.5,19.41,14.84
2019/09/17 23:20,28.25,81.9,1013.22,0.139,0.099,27.26,0.019,0,2.72E-06,1.299,112.3,25.56,14.84
2019/09/17 23:25,28.24,82.6,1013.21,0.139,0.099,27.24,0.02,0.018,2.59E-06,1.424,122.5,18.8,14.84
2019/09/17 23:30,28.29,82.6,1013.192,0.139,0.099,27.22,0.021,0,1.92E-06,1.649,122.1,30.37,14.83
2019/09/17 23:35,28.34,82.5,1013.148,0.139,0.099,27.22,0.023,0.016,2.62E-06,1.78,111.6,21.42,14.84
2019/09/17 23:40,28.34,83.1,1013.091,0.139,0.099,27.21,0.015,0,1.93E-06,1.058,102,21.34,14.83
2019/09/17 23:45,28.31,83.2,1013.024,0.139,0.099,27.21,0.023,0.011,1.83E-06,1.833,105.8,27.83,14.83
2019/09/17 23:50,28.29,83.5,1012.962,0.139,0.099,27.2,0.019,0.03,2.00E-06,1.447,109.6,19.25,14.83
2019/09/17 23:55,28.25,84.7,1012.95,0.14,0.099,27.21,0.016,0,2.05E-06,1.308,99.4,19.89,14.83
2019/09/18 0:00,28.34,84.6,1012.948,0.14,0.099,27.22,0.018,0,3.04E-06,1.519,112.8,28.06,14.83
2019/09/18 0:05,28.36,84.9,1012.92,0.14,0.099,27.22,0.019,0.014,1.96E-06,1.628,101.3,22.26,14.83
2019/09/18 0:10,28.22,85.5,1012.892,0.14,0.099,27.23,0.01,0,2.06E-06,0.808,99.5,32.47,14.83
2019/09/18 0:15,28.14,85.7,1012.855,0.14,0.099,27.22,0.015,0,2.42E-06,1.35,114,31.57,14.83
2019/09/18 0:20,28.1,85.1,1012.805,0.139,0.099,27.2,0.018,0,2.32E-06,1.615,101.9,16.46,14.83
2019/09/18 0:25,28.14,84.9,1012.693,0.139,0.099,27.19,0.023,0,2.78E-06,2.245,89.7,15.67,14.83
2019/09/18 0:30,28.16,85.1,1012.606,0.139,0.098,27.17,0.024,0.009,2.35E-06,2.278,95.5,16.24,14.83
2019/09/18 0:35,28.08,85.3,1012.587,0.139,0.098,27.15,0.021,0,2.04E-06,2.018,88.7,13.88,14.83
2019/09/18 0:40,28,85,1012.512,0.139,0.098,27.12,0.023,0.007,2.40E-06,2.334,91,17.04,14.83
2019/09/18 0:45,28.08,83.9,1012.409,0.139,0.098,27.1,0.027,0,2.23E-06,2.675,92.1,14.09,14.83
2019/09/18 0:50,28.12,83.7,1012.328,0.139,0.098,27.08,0.026,0.021,2.07E-06,2.443,84.9,12.84,14.83
2019/09/18 0:55,28.21,83.4,1012.304,0.139,0.098,27.07,0.025,0,2.16E-06,2.217,81.5,18.56,14.83
2019/09/18 1:00,28.17,83.1,1012.284,0.139,0.098,27.06,0.025,0,2.41E-06,2.203,96,15.43,14.83
2019/09/18 1:05,28.12,82.7,1012.207,0.139,0.098,27.03,0.028,0,2.66E-06,2.534,96.9,13.07,14.82
2019/09/18 1:10,28.13,82.4,1012.161,0.139,0.098,27.01,0.024,0,1.91E-06,1.907,93.7,21.27,14.83
2019/09/18 1:15,27.99,81.7,1012.182,0.139,0.098,26.98,0.025,0.016,2.42E-06,1.947,97.3,20.01,14.82
2019/09/18 1:20,28.01,81.5,1012.178,0.139,0.098,26.94,0.025,0,2.15E-06,1.842,96.8,22.08,14.82
2019/09/18 1:25,28.01,82.2,1012.129,0.139,0.098,26.91,0.026,0,2.46E-06,2.012,107.6,21.04,14.82
